chr1	0.9684765999485347
chr2	1.0188754411031102
chr3	1.0198381046353948
chr4	0.9534137087131499
chr5	0.9917193347346904
chr6	0.9914104329355711
chr7	1.0062854371865428
chr8	1.022693325676834
chr9	0.8378842160228336
chr10	1.0578161693677335
chr11	1.031327593797199
chr12	1.0467793029076617
chr13	0.8244513694281818
chr14	0.8765056024761582
chr15	0.8590293194263844
chr16	0.9937145628134574
chr17	1.1102644225274931
chr18	1.3411120142901063
chr19	1.1669572869196236
chr20	1.1145843025622824
chr21	0.8866640826134917
chr22	0.7972315727180632
