chr1	0.9440048883900664
chr2	1.0291470670866605
chr3	1.041160702734424
chr4	1.0179507112865718
chr5	1.0216450260722048
chr6	1.0099716407854884
chr7	0.9900283592145117
chr8	1.0313719348694141
chr9	0.823845596162944
chr10	1.020907884388748
chr11	1.0200156902374982
chr12	1.0269097954941864
chr13	0.8736058643501338
chr14	0.8681524893054685
chr15	0.816937820649156
chr16	0.8735090642427642
chr17	0.971138912135811
chr18	1.0206388557966026
chr19	0.9120932707213532
chr20	1.020292021470087
chr21	0.8100529361186403
chr22	0.6872155440135341
