chr1	0.9472793765593773
chr2	1.0197935634397666
chr3	1.0362760618457176
chr4	1.0007338856844563
chr5	1.0020907170664666
chr6	1.0055268875269223
chr7	0.9855227102287262
chr8	1.0186874720492287
chr9	0.8234453277884346
chr10	1.0213575769158505
chr11	1.0188354811757045
chr12	1.021085965091196
chr13	0.8600399211617055
chr14	0.8660305433632043
chr15	0.8180793303292042
chr16	0.8860492242447281
chr17	0.9992661143155436
chr18	1.0063653009346687
chr19	0.9392864847487385
chr20	1.029183981808377
chr21	0.7586899353220176
chr22	0.710907291270435
