chr1	0.950749184492942
chr2	1.0228086260582954
chr3	1.0348613364243924
chr4	1.0014568802865162
chr5	1.0134243978774935
chr6	1.0064534532284335
chr7	0.9906568394967589
chr8	1.0203132712073826
chr9	0.8281185980181743
chr10	1.033285865381732
chr11	1.0211860161246995
chr12	1.0295685141014363
chr13	0.855464893024844
chr14	0.8634755974073388
chr15	0.8187913999295425
chr16	0.8855250149678878
chr17	0.9985431197134841
chr18	1.0060206843410366
chr19	0.9351972336082002
chr20	1.042629072671786
chr21	0.7686051599139622
chr22	0.7118695047365619
