chr1	0.9479650261190339
chr2	1.027217213801133
chr3	1.0410945352327952
chr4	1.0175580978766339
chr5	1.0196669846099446
chr6	1.011271873968127
chr7	0.988728126031873
chr8	1.030819117283251
chr9	0.823584524105935
chr10	1.0228490018212144
chr11	1.0272052142125414
chr12	1.0234697309079017
chr13	0.867689199781677
chr14	0.8692754739918699
chr15	0.831385802097813
chr16	0.8809431802453588
chr17	0.9783423366205088
chr18	1.0273167146585829
chr19	0.9128218410923761
chr20	1.0313590228364222
chr21	0.8043303372632945
chr22	0.6846517667780624
