chr1	0.9462078062310317
chr2	1.024483418369652
chr3	1.0389618878440368
chr4	1.0108152956521224
chr5	1.0135269088414045
chr6	1.0133379378076541
chr7	0.9861281054086704
chr8	1.0274513909687097
chr9	0.8248049795264221
chr10	1.0172750527851597
chr11	1.021019046802011
chr12	1.028911114811952
chr13	0.8677831692071187
chr14	0.8699359302940779
chr15	0.8253704105304227
chr16	0.8918869039692259
chr17	0.9906383587461467
chr18	1.0093616412538533
chr19	0.9510556981419961
chr20	1.0290444866374995
chr21	0.773351374580452
chr22	0.6865031784280471
