chr1	0.9540738312177924
chr2	1.0267611100426342
chr3	1.0368646674135378
chr4	1.00272289706872
chr5	1.0052776958758745
chr6	1.0081326483698845
chr7	0.9848206363303256
chr8	1.0158068012312775
chr9	0.8212646895578278
chr10	1.032892909554067
chr11	1.0140944667113583
chr12	1.0257747164011053
chr13	0.8591385144106092
chr14	0.8628614659456625
chr15	0.830964748202731
chr16	0.8872511042392326
chr17	0.9972771029312797
chr18	1.0068157234641142
chr19	0.9204918728043509
chr20	1.0352620965008656
chr21	0.757664993956511
chr22	0.7164447362109557
