chr1	0.9335248585120359
chr2	1.031102245261257
chr3	1.0515054660583838
chr4	1.0427153248560448
chr5	1.0312683558333373
chr6	1.0212925467261473
chr7	0.9961563282083367
chr8	1.0376751044635615
chr9	0.8224793133942411
chr10	1.016421850684165
chr11	1.0231676982568985
chr12	1.0257744191288511
chr13	0.894470232707395
chr14	0.8677588920887275
chr15	0.8048294667899104
chr16	0.8569666734863969
chr17	0.9366613578038443
chr18	1.0350729362230664
chr19	0.8718661401064884
chr20	1.0038436717916632
chr21	0.7625094489938805
chr22	0.6570524107095082
