chr1	0.9708186250185123
chr2	1.0065327113388405
chr3	0.9982595123492564
chr4	0.9174528255065952
chr5	0.9713304040710241
chr6	0.9717199428793293
chr7	1.0017404876507436
chr8	1.0076710728696028
chr9	0.8366061372314362
chr10	1.0679638678611603
chr11	1.0292348664983848
chr12	1.0420046310818232
chr13	0.7989416873197835
chr14	0.8678195862475628
chr15	0.8706937112020021
chr16	1.0344629736563167
chr17	1.152154134594421
chr18	1.48166971282037
chr19	1.2485815540464287
chr20	1.1490528299628597
chr21	0.7744400438080951
chr22	0.8397762440626249
