chr1	0.952413476755829
chr2	1.0211978796930004
chr3	1.0381996689685988
chr4	0.9988047539837502
chr5	1.001207127723295
chr6	1.0016883499843836
chr7	0.9824890063442892
chr8	1.0199074061936868
chr9	0.8230719775535017
chr10	1.0210316466192113
chr11	1.019682654202748
chr12	1.0249504484786343
chr13	0.8576897071499258
chr14	0.8656553333537818
chr15	0.8230491053371567
chr16	0.8820734703049564
chr17	1.0011952460162497
chr18	1.0015056183956328
chr19	0.9335637963884023
chr20	1.0320671676942825
chr21	0.7599499255694389
chr22	0.7114062071749373
